CMDLINE /home/mdzaja/installations/miniconda3/envs/mt/bin/python hp_opt.py
MEM 8048.218750 1702669521.4188
MEM 8049.765625 1702669521.5190
MEM 8050.371094 1702669521.6191
MEM 8051.019531 1702669521.7192
MEM 8051.726562 1702669521.8194
MEM 8052.000000 1702669521.9195
MEM 8052.660156 1702669522.0196
MEM 8053.359375 1702669522.1198
MEM 8053.757812 1702669522.2200
MEM 8054.429688 1702669522.3202
MEM 8054.683594 1702669522.4204
MEM 8054.941406 1702669522.5206
MEM 8054.941406 1702669522.6208
MEM 8057.027344 1702669522.7210
MEM 8057.031250 1702669522.8212
MEM 8057.832031 1702669522.9214
MEM 8058.011719 1702669523.0217
MEM 8058.308594 1702669523.1219
MEM 8058.601562 1702669523.2220
MEM 8059.378906 1702669523.3221
MEM 8059.378906 1702669523.4223
MEM 8060.132812 1702669523.5224
MEM 8060.605469 1702669523.6225
MEM 8061.023438 1702669523.7226
MEM 8062.164062 1702669523.8228
MEM 8062.171875 1702669523.9230
MEM 8062.425781 1702669524.0232
MEM 8062.921875 1702669524.1234
MEM 8063.296875 1702669524.2236
MEM 8063.687500 1702669524.3237
MEM 8064.054688 1702669524.4239
MEM 8064.765625 1702669524.5240
MEM 8065.796875 1702669524.6242
MEM 8067.828125 1702669524.7243
MEM 8068.207031 1702669524.8244
MEM 8068.605469 1702669524.9246
MEM 8068.972656 1702669525.0247
MEM 8069.710938 1702669525.1248
MEM 8070.742188 1702669525.2249
MEM 8072.546875 1702669525.3251
MEM 8073.953125 1702669525.4252
MEM 8074.421875 1702669525.5253
MEM 8074.679688 1702669525.6254
MEM 8074.937500 1702669525.7256
MEM 8092.593750 1702669525.8258
MEM 8105.164062 1702669525.9259
MEM 8105.546875 1702669526.0261
MEM 8123.613281 1702669526.1263
MEM 8131.878906 1702669526.2266
MEM 8149.281250 1702669526.3268
MEM 8149.281250 1702669526.4270
MEM 8149.281250 1702669526.5272
MEM 8155.980469 1702669526.6274
MEM 8158.386719 1702669526.7276
MEM 8158.445312 1702669526.8277
MEM 8158.656250 1702669526.9278
MEM 8158.761719 1702669527.0280
MEM 8158.761719 1702669527.1281
MEM 8158.992188 1702669527.2283
MEM 8158.996094 1702669527.3284
MEM 8159.187500 1702669527.4286
MEM 8159.289062 1702669527.5288
MEM 8159.289062 1702669527.6290
MEM 8159.539062 1702669527.7291
MEM 8159.539062 1702669527.8293
MEM 8123.886719 1702669527.9294
MEM 8124.140625 1702669528.0296
MEM 8135.484375 1702669528.1298
MEM 8141.648438 1702669528.2300
MEM 8146.492188 1702669528.3302
MEM 8146.492188 1702669528.4304
MEM 8146.492188 1702669528.5306
MEM 8146.679688 1702669528.6309
MEM 8146.679688 1702669528.7312
MEM 8146.679688 1702669528.8313
MEM 8146.960938 1702669528.9316
MEM 8147.167969 1702669529.0318
MEM 8147.167969 1702669529.1320
MEM 8147.167969 1702669529.2322
MEM 8147.343750 1702669529.3325
MEM 8147.343750 1702669529.4328
MEM 8147.343750 1702669529.5330
MEM 8147.625000 1702669529.6331
MEM 8147.421875 1702669529.7333
MEM 8147.421875 1702669529.8335
MEM 8147.421875 1702669529.9337
MEM 8147.500000 1702669530.0339
MEM 8147.500000 1702669530.1341
MEM 8147.500000 1702669530.2343
MEM 8148.031250 1702669530.3345
MEM 8147.832031 1702669530.4348
MEM 8147.832031 1702669530.5350
MEM 8147.832031 1702669530.6352
MEM 8148.109375 1702669530.7354
MEM 8148.109375 1702669530.8356
MEM 8148.109375 1702669530.9358
MEM 8148.386719 1702669531.0360
MEM 8149.089844 1702669531.1362
MEM 8149.089844 1702669531.2364
MEM 8149.089844 1702669531.3366
MEM 8149.546875 1702669531.4368
MEM 8149.546875 1702669531.5370
MEM 8149.546875 1702669531.6373
MEM 8149.546875 1702669531.7375
MEM 8149.585938 1702669531.8377
MEM 8149.585938 1702669531.9380
MEM 8149.585938 1702669532.0382
MEM 8150.636719 1702669532.1384
MEM 8150.593750 1702669532.2386
MEM 8150.593750 1702669532.3388
MEM 8150.593750 1702669532.4390
MEM 8150.941406 1702669532.5392
MEM 8150.941406 1702669532.6395
MEM 8150.941406 1702669532.7397
MEM 8151.222656 1702669532.8399
MEM 8151.019531 1702669532.9401
MEM 8151.019531 1702669533.0403
MEM 8151.019531 1702669533.1406
MEM 8151.515625 1702669533.2408
MEM 8151.515625 1702669533.3410
MEM 8151.515625 1702669533.4412
MEM 8151.796875 1702669533.5414
MEM 8151.554688 1702669533.6417
MEM 8151.554688 1702669533.7419
MEM 8151.554688 1702669533.8421
MEM 8151.589844 1702669533.9423
MEM 8151.589844 1702669534.0426
MEM 8151.589844 1702669534.1428
MEM 8152.128906 1702669534.2430
MEM 8152.058594 1702669534.3432
MEM 8152.058594 1702669534.4435
MEM 8152.058594 1702669534.5437
MEM 8152.082031 1702669534.6439
MEM 8152.082031 1702669534.7441
MEM 8152.082031 1702669534.8443
MEM 8152.386719 1702669534.9445
MEM 8152.382812 1702669535.0447
MEM 8152.382812 1702669535.1449
MEM 8152.382812 1702669535.2451
MEM 8152.445312 1702669535.3453
MEM 8152.445312 1702669535.4455
MEM 8152.445312 1702669535.5457
MEM 8153.496094 1702669535.6459
MEM 8153.441406 1702669535.7462
MEM 8153.441406 1702669535.8464
MEM 8153.441406 1702669535.9465
MEM 8153.519531 1702669536.0468
MEM 8153.519531 1702669536.1470
MEM 8153.519531 1702669536.2473
MEM 8153.863281 1702669536.3475
MEM 8153.863281 1702669536.4477
MEM 8153.863281 1702669536.5479
MEM 8154.140625 1702669536.6481
MEM 8154.066406 1702669536.7483
MEM 8154.066406 1702669536.8485
MEM 8154.066406 1702669536.9487
MEM 8154.128906 1702669537.0488
MEM 8154.128906 1702669537.1490
MEM 8154.128906 1702669537.2492
MEM 8154.414062 1702669537.3494
MEM 8154.160156 1702669537.4496
MEM 8154.160156 1702669537.5498
MEM 8154.160156 1702669537.6501
MEM 8154.203125 1702669537.7503
MEM 8154.191406 1702669537.8505
MEM 8154.191406 1702669537.9507
MEM 8154.191406 1702669538.0509
MEM 8154.226562 1702669538.1512
MEM 8154.226562 1702669538.2514
MEM 8154.226562 1702669538.3516
MEM 8154.503906 1702669538.4518
MEM 8154.277344 1702669538.5520
MEM 8154.277344 1702669538.6522
MEM 8154.277344 1702669538.7524
MEM 8154.746094 1702669538.8526
MEM 8154.746094 1702669538.9527
MEM 8154.746094 1702669539.0529
MEM 8155.539062 1702669539.1531
MEM 8155.421875 1702669539.2533
MEM 8155.421875 1702669539.3535
MEM 8155.421875 1702669539.4537
MEM 8156.386719 1702669539.5539
MEM 8156.386719 1702669539.6541
MEM 8156.386719 1702669539.7543
MEM 8156.386719 1702669539.8544
MEM 8156.460938 1702669539.9546
MEM 8156.460938 1702669540.0548
MEM 8156.460938 1702669540.1550
MEM 8156.742188 1702669540.2552
MEM 8156.492188 1702669540.3555
MEM 8156.492188 1702669540.4557
MEM 8156.492188 1702669540.5559
MEM 8156.519531 1702669540.6561
MEM 8156.519531 1702669540.7564
MEM 8156.519531 1702669540.8566
MEM 8157.054688 1702669540.9567
MEM 8156.957031 1702669541.0570
MEM 8156.957031 1702669541.1571
MEM 8156.957031 1702669541.2573
MEM 8157.035156 1702669541.3575
MEM 8157.035156 1702669541.4577
MEM 8157.035156 1702669541.5579
MEM 8157.132812 1702669541.6581
MEM 8157.183594 1702669541.7583
MEM 8157.183594 1702669541.8585
MEM 8157.183594 1702669541.9587
MEM 8157.234375 1702669542.0589
MEM 8157.234375 1702669542.1591
MEM 8157.234375 1702669542.2593
MEM 8157.765625 1702669542.3595
MEM 8157.539062 1702669542.4597
MEM 8157.539062 1702669542.5598
MEM 8157.539062 1702669542.6601
MEM 8158.175781 1702669542.7603
MEM 8158.175781 1702669542.8605
MEM 8158.175781 1702669542.9607
MEM 8158.457031 1702669543.0608
MEM 8158.808594 1702669543.1610
MEM 8158.808594 1702669543.2613
MEM 8158.808594 1702669543.3614
MEM 8159.144531 1702669543.4616
MEM 8159.164062 1702669543.5618
MEM 8159.164062 1702669543.6620
MEM 8159.164062 1702669543.7621
MEM 8159.445312 1702669543.8623
MEM 8159.445312 1702669543.9625
MEM 8159.445312 1702669544.0627
MEM 8159.722656 1702669544.1629
MEM 8159.722656 1702669544.2631
MEM 8159.722656 1702669544.3633
MEM 8159.722656 1702669544.4635
MEM 8160.062500 1702669544.5637
MEM 8160.062500 1702669544.6639
MEM 8160.062500 1702669544.7640
MEM 8160.335938 1702669544.8642
MEM 8160.363281 1702669544.9644
MEM 8160.363281 1702669545.0646
MEM 8160.363281 1702669545.1648
MEM 8160.640625 1702669545.2650
MEM 8160.554688 1702669545.3652
MEM 8160.554688 1702669545.4654
MEM 8160.554688 1702669545.5656
MEM 8160.585938 1702669545.6659
MEM 8160.585938 1702669545.7661
MEM 8160.585938 1702669545.8663
MEM 8160.867188 1702669545.9665
MEM 8160.613281 1702669546.0668
MEM 8160.613281 1702669546.1670
MEM 8160.613281 1702669546.2672
MEM 8160.925781 1702669546.3674
MEM 8160.925781 1702669546.4676
MEM 8160.925781 1702669546.5678
MEM 8160.925781 1702669546.6680
MEM 8160.945312 1702669546.7682
MEM 8160.945312 1702669546.8684
MEM 8160.945312 1702669546.9686
MEM 8161.226562 1702669547.0688
MEM 8160.992188 1702669547.1691
MEM 8160.992188 1702669547.2692
MEM 8160.992188 1702669547.3694
MEM 8161.171875 1702669547.4696
MEM 8161.171875 1702669547.5698
MEM 8161.171875 1702669547.6700
MEM 8161.171875 1702669547.7702
MEM 8161.191406 1702669547.8704
MEM 8161.191406 1702669547.9705
MEM 8161.191406 1702669548.0707
MEM 8162.234375 1702669548.1709
MEM 8162.117188 1702669548.2711
MEM 8162.117188 1702669548.3713
MEM 8162.117188 1702669548.4714
MEM 8162.160156 1702669548.5716
MEM 8162.160156 1702669548.6718
MEM 8162.160156 1702669548.7720
MEM 8162.437500 1702669548.8722
MEM 8162.187500 1702669548.9723
MEM 8162.187500 1702669549.0725
MEM 8162.187500 1702669549.1727
MEM 8163.027344 1702669549.2728
MEM 8163.027344 1702669549.3730
MEM 8163.027344 1702669549.4732
MEM 8163.300781 1702669549.5734
MEM 8163.050781 1702669549.6735
MEM 8163.050781 1702669549.7737
MEM 8163.050781 1702669549.8739
MEM 8163.082031 1702669549.9741
MEM 8163.066406 1702669550.0743
MEM 8163.066406 1702669550.1745
MEM 8163.066406 1702669550.2746
MEM 8163.113281 1702669550.3748
MEM 8163.113281 1702669550.4750
MEM 8163.113281 1702669550.5752
MEM 8163.386719 1702669550.6753
MEM 8163.136719 1702669550.7755
MEM 8163.136719 1702669550.8757
MEM 8163.136719 1702669550.9759
MEM 8163.230469 1702669551.0761
MEM 8163.230469 1702669551.1763
MEM 8163.230469 1702669551.2765
MEM 8163.503906 1702669551.3768
MEM 8163.285156 1702669551.4770
MEM 8163.285156 1702669551.5772
MEM 8163.285156 1702669551.6774
MEM 8163.765625 1702669551.7776
MEM 8163.765625 1702669551.8778
MEM 8163.765625 1702669551.9780
MEM 8164.039062 1702669552.0782
MEM 8163.789062 1702669552.1785
MEM 8163.789062 1702669552.2786
MEM 8163.789062 1702669552.3788
MEM 8163.808594 1702669552.4790
MEM 8163.808594 1702669552.5792
MEM 8163.808594 1702669552.6794
MEM 8164.082031 1702669552.7796
MEM 8163.828125 1702669552.8798
MEM 8163.828125 1702669552.9800
MEM 8163.828125 1702669553.0802
MEM 8163.847656 1702669553.1804
MEM 8163.847656 1702669553.2806
MEM 8163.847656 1702669553.3808
MEM 8164.632812 1702669553.4810
MEM 8164.609375 1702669553.5812
MEM 8164.609375 1702669553.6814
MEM 8164.609375 1702669553.7816
MEM 8164.636719 1702669553.8818
MEM 8164.636719 1702669553.9820
MEM 8164.636719 1702669554.0822
MEM 8165.031250 1702669554.1824
MEM 8165.031250 1702669554.2826
MEM 8165.031250 1702669554.3828
MEM 8165.308594 1702669554.4830
MEM 8165.050781 1702669554.5832
MEM 8165.050781 1702669554.6834
MEM 8165.050781 1702669554.7836
MEM 8165.089844 1702669554.8838
MEM 8165.078125 1702669554.9840
MEM 8165.078125 1702669555.0842
MEM 8165.351562 1702669555.1845
MEM 8165.097656 1702669555.2847
MEM 8165.097656 1702669555.3848
MEM 8165.097656 1702669555.4850
MEM 8165.121094 1702669555.5853
MEM 8165.121094 1702669555.6855
MEM 8165.121094 1702669555.7857
MEM 8165.398438 1702669555.8859
MEM 8165.136719 1702669555.9861
MEM 8165.136719 1702669556.0863
MEM 8165.417969 1702669556.1865
MEM 8165.179688 1702669556.2867
MEM 8165.179688 1702669556.3870
MEM 8165.179688 1702669556.4872
MEM 8165.214844 1702669556.5874
MEM 8165.199219 1702669556.6876
MEM 8165.199219 1702669556.7879
MEM 8165.199219 1702669556.8881
MEM 8165.218750 1702669556.9883
MEM 8165.218750 1702669557.0885
MEM 8165.218750 1702669557.1888
MEM 8165.496094 1702669557.2890
MEM 8165.265625 1702669557.3893
MEM 8165.265625 1702669557.4895
MEM 8165.265625 1702669557.5897
MEM 8165.304688 1702669557.6900
MEM 8165.304688 1702669557.7902
MEM 8165.304688 1702669557.8903
MEM 8166.347656 1702669557.9906
MEM 8166.167969 1702669558.0908
MEM 8166.167969 1702669558.1910
MEM 8166.167969 1702669558.2912
MEM 8166.546875 1702669558.3914
MEM 8166.546875 1702669558.4916
MEM 8166.546875 1702669558.5918
MEM 8166.820312 1702669558.6920
MEM 8166.570312 1702669558.7922
MEM 8166.570312 1702669558.8925
MEM 8166.570312 1702669558.9927
MEM 8166.609375 1702669559.0929
MEM 8166.609375 1702669559.1932
MEM 8166.609375 1702669559.2934
MEM 8167.136719 1702669559.3936
MEM 8167.027344 1702669559.4938
MEM 8167.027344 1702669559.5940
MEM 8167.027344 1702669559.6942
MEM 8167.437500 1702669559.7944
MEM 8167.437500 1702669559.8946
MEM 8167.437500 1702669559.9948
MEM 8167.718750 1702669560.0951
MEM 8167.464844 1702669560.1953
MEM 8167.464844 1702669560.2954
MEM 8167.464844 1702669560.3956
MEM 8167.742188 1702669560.4958
MEM 8167.687500 1702669560.5960
MEM 8167.687500 1702669560.6962
MEM 8167.687500 1702669560.7963
MEM 8167.847656 1702669560.8965
MEM 8167.847656 1702669560.9967
MEM 8167.847656 1702669561.0968
MEM 8168.125000 1702669561.1970
MEM 8167.871094 1702669561.2972
MEM 8167.871094 1702669561.3974
MEM 8167.871094 1702669561.4976
MEM 8167.890625 1702669561.5978
MEM 8167.890625 1702669561.6980
MEM 8167.890625 1702669561.7982
MEM 8168.933594 1702669561.8984
MEM 8168.734375 1702669561.9986
MEM 8168.734375 1702669562.0988
MEM 8168.734375 1702669562.1990
MEM 8169.128906 1702669562.2992
MEM 8169.128906 1702669562.3994
MEM 8169.128906 1702669562.4996
MEM 8169.402344 1702669562.5998
MEM 8169.152344 1702669562.7000
MEM 8169.152344 1702669562.8002
MEM 8169.152344 1702669562.9005
MEM 8169.167969 1702669563.0007
MEM 8169.167969 1702669563.1009
MEM 8169.167969 1702669563.2011
MEM 8169.242188 1702669563.3013
MEM 8169.222656 1702669563.4016
MEM 8169.222656 1702669563.5017
MEM 8169.222656 1702669563.6019
MEM 8169.507812 1702669563.7021
MEM 8169.507812 1702669563.8023
MEM 8169.507812 1702669563.9025
MEM 8169.789062 1702669564.0027
MEM 8169.531250 1702669564.1029
MEM 8169.531250 1702669564.2031
MEM 8169.531250 1702669564.3032
MEM 8169.574219 1702669564.4034
MEM 8169.574219 1702669564.5036
MEM 8169.574219 1702669564.6038
MEM 8170.105469 1702669564.7040
MEM 8169.886719 1702669564.8042
MEM 8169.886719 1702669564.9044
MEM 8169.886719 1702669565.0046
MEM 8169.914062 1702669565.1048
MEM 8169.914062 1702669565.2050
MEM 8169.914062 1702669565.3052
MEM 8170.183594 1702669565.4054
MEM 8169.933594 1702669565.5056
MEM 8169.933594 1702669565.6058
MEM 8169.933594 1702669565.7060
MEM 8169.957031 1702669565.8062
MEM 8169.957031 1702669565.9064
MEM 8169.957031 1702669566.0066
MEM 8170.234375 1702669566.1067
MEM 8169.980469 1702669566.2069
MEM 8169.980469 1702669566.3071
MEM 8169.980469 1702669566.4073
MEM 8170.007812 1702669566.5075
MEM 8170.007812 1702669566.6077
MEM 8170.007812 1702669566.7078
MEM 8170.281250 1702669566.8080
MEM 8170.031250 1702669566.9082
MEM 8170.031250 1702669567.0084
MEM 8170.031250 1702669567.1086
MEM 8170.046875 1702669567.2088
MEM 8170.046875 1702669567.3090
MEM 8170.046875 1702669567.4092
MEM 8170.324219 1702669567.5094
MEM 8170.066406 1702669567.6097
MEM 8170.066406 1702669567.7099
MEM 8170.066406 1702669567.8101
MEM 8170.105469 1702669567.9103
MEM 8170.089844 1702669568.0106
MEM 8170.089844 1702669568.1107
MEM 8170.367188 1702669568.2109
MEM 8170.117188 1702669568.3111
MEM 8170.117188 1702669568.4113
MEM 8170.117188 1702669568.5115
MEM 8170.867188 1702669568.6117
MEM 8170.851562 1702669568.7119
MEM 8170.851562 1702669568.8121
MEM 8170.851562 1702669568.9123
MEM 8170.964844 1702669569.0125
MEM 8170.964844 1702669569.1127
MEM 8170.964844 1702669569.2129
MEM 8171.242188 1702669569.3131
MEM 8171.226562 1702669569.4133
MEM 8171.226562 1702669569.5134
MEM 8171.226562 1702669569.6136
MEM 8171.238281 1702669569.7138
MEM 8171.238281 1702669569.8139
MEM 8171.238281 1702669569.9141
MEM 8171.519531 1702669570.0143
MEM 8171.257812 1702669570.1145
MEM 8171.257812 1702669570.2148
MEM 8171.257812 1702669570.3149
MEM 8171.285156 1702669570.4151
MEM 8171.285156 1702669570.5153
MEM 8171.285156 1702669570.6155
MEM 8171.285156 1702669570.7156
MEM 8171.308594 1702669570.8158
MEM 8171.308594 1702669570.9159
MEM 8171.308594 1702669571.0161
MEM 8171.582031 1702669571.1163
MEM 8171.332031 1702669571.2166
MEM 8171.332031 1702669571.3168
MEM 8171.332031 1702669571.4169
MEM 8171.355469 1702669571.5171
MEM 8171.355469 1702669571.6174
MEM 8171.355469 1702669571.7175
MEM 8171.632812 1702669571.8178
MEM 8171.375000 1702669571.9180
MEM 8171.375000 1702669572.0181
MEM 8171.375000 1702669572.1183
MEM 8171.652344 1702669572.2186
MEM 8171.402344 1702669572.3188
MEM 8171.402344 1702669572.4190
MEM 8171.402344 1702669572.5191
MEM 8171.425781 1702669572.6194
MEM 8171.425781 1702669572.7196
MEM 8171.425781 1702669572.8198
MEM 8171.953125 1702669572.9200
MEM 8171.722656 1702669573.0203
MEM 8171.722656 1702669573.1204
MEM 8171.722656 1702669573.2206
MEM 8172.000000 1702669573.3209
MEM 8171.746094 1702669573.4210
MEM 8171.746094 1702669573.5212
MEM 8171.746094 1702669573.6214
MEM 8171.769531 1702669573.7216
MEM 8171.769531 1702669573.8219
MEM 8171.769531 1702669573.9220
MEM 8172.042969 1702669574.0222
MEM 8171.800781 1702669574.1224
MEM 8171.800781 1702669574.2226
MEM 8171.800781 1702669574.3228
MEM 8172.843750 1702669574.4230
MEM 8172.687500 1702669574.5231
MEM 8172.687500 1702669574.6233
MEM 8172.687500 1702669574.7235
MEM 8172.714844 1702669574.8237
MEM 8172.714844 1702669574.9239
MEM 8172.714844 1702669575.0241
MEM 8172.730469 1702669575.1243
MEM 8172.730469 1702669575.2245
MEM 8172.730469 1702669575.3247
MEM 8172.757812 1702669575.4249
MEM 8172.757812 1702669575.5251
MEM 8172.757812 1702669575.6252
MEM 8172.773438 1702669575.7255
MEM 8172.773438 1702669575.8256
MEM 8172.773438 1702669575.9258
MEM 8172.796875 1702669576.0259
MEM 8172.796875 1702669576.1260
MEM 8173.070312 1702669576.2261
MEM 8172.816406 1702669576.3263
MEM 8172.816406 1702669576.4265
MEM 8173.093750 1702669576.5267
MEM 8172.839844 1702669576.6268
MEM 8172.839844 1702669576.7270
MEM 8173.113281 1702669576.8271
MEM 8172.863281 1702669576.9273
MEM 8172.863281 1702669577.0274
MEM 8173.132812 1702669577.1276
MEM 8172.882812 1702669577.2278
MEM 8172.882812 1702669577.3280
MEM 8173.160156 1702669577.4282
MEM 8205.308594 1702669577.5284
MEM 8205.656250 1702669577.6285
MEM 8205.726562 1702669577.7287
MEM 8205.726562 1702669577.8288
MEM 8205.906250 1702669577.9290
MEM 8206.003906 1702669578.0291
MEM 8146.957031 1702669578.1293
MEM 8147.847656 1702669578.2294
MEM 8147.871094 1702669578.3296
MEM 8148.789062 1702669578.4297
MEM 8149.320312 1702669578.5298
MEM 8149.574219 1702669578.6299
MEM 8150.082031 1702669578.7301
MEM 8150.890625 1702669578.8302
MEM 8151.144531 1702669578.9303
MEM 8151.402344 1702669579.0304
MEM 8152.949219 1702669579.1306
MEM 8163.570312 1702669579.2308
MEM 8166.910156 1702669579.3309
MEM 8168.199219 1702669579.4311
MEM 8173.355469 1702669579.5312
MEM 8177.984375 1702669579.6313
MEM 8178.425781 1702669579.7315
MEM 8178.425781 1702669579.8317
MEM 8178.425781 1702669579.9319
MEM 8178.425781 1702669580.0321
MEM 8178.425781 1702669580.1323
MEM 8178.425781 1702669580.2326
MEM 8178.425781 1702669580.3328
MEM 8178.425781 1702669580.4330
MEM 8234.851562 1702669580.5332
MEM 8235.042969 1702669580.6334
MEM 8235.042969 1702669580.7335
MEM 8236.085938 1702669580.8336
MEM 8236.089844 1702669580.9338
MEM 8236.093750 1702669581.0339
MEM 8236.093750 1702669581.1340
MEM 8128.843750 1702669581.2341
MEM 8129.171875 1702669581.3342
MEM 8129.171875 1702669581.4343
MEM 8129.218750 1702669581.5344
MEM 8129.218750 1702669581.6346
MEM 8129.218750 1702669581.7347
MEM 8129.472656 1702669581.8348
MEM 8150.613281 1702669581.9350
MEM 8150.613281 1702669582.0351
MEM 8150.613281 1702669582.1353
MEM 8150.656250 1702669582.2354
MEM 8150.683594 1702669582.3355
MEM 8150.683594 1702669582.4356
MEM 8150.851562 1702669582.5358
MEM 8150.867188 1702669582.6359
MEM 8151.160156 1702669582.7360
MEM 8151.324219 1702669582.8361
MEM 8130.921875 1702669582.9362
MEM 8131.082031 1702669583.0364
MEM 8131.777344 1702669583.1365
MEM 8132.031250 1702669583.2366
MEM 8132.031250 1702669583.3368
MEM 8132.484375 1702669583.4369
MEM 8132.703125 1702669583.5370
MEM 8132.867188 1702669583.6371
MEM 8133.085938 1702669583.7373
MEM 8134.113281 1702669583.8374
MEM 8135.402344 1702669583.9375
MEM 8135.750000 1702669584.0376
MEM 8136.007812 1702669584.1378
MEM 8136.250000 1702669584.2379
MEM 8136.464844 1702669584.3380
MEM 8137.515625 1702669584.4381
MEM 8139.320312 1702669584.5383
MEM 8139.320312 1702669584.6384
MEM 8139.855469 1702669584.7385
MEM 8140.550781 1702669584.8387
MEM 8140.953125 1702669584.9388
MEM 8141.667969 1702669585.0389
MEM 8142.449219 1702669585.1391
MEM 8142.933594 1702669585.2392
MEM 8143.726562 1702669585.3393
MEM 8144.101562 1702669585.4394
MEM 8144.613281 1702669585.5396
MEM 8144.871094 1702669585.6397
MEM 8146.906250 1702669585.7398
MEM 8146.992188 1702669585.8400
MEM 8147.031250 1702669585.9401
MEM 8147.929688 1702669586.0402
MEM 8148.449219 1702669586.1403
MEM 8148.960938 1702669586.2405
MEM 8149.214844 1702669586.3406
MEM 8150.015625 1702669586.4407
MEM 8150.957031 1702669586.5408
MEM 8151.457031 1702669586.6410
MEM 8151.753906 1702669586.7411
MEM 8152.265625 1702669586.8412
MEM 8153.066406 1702669586.9413
MEM 8153.066406 1702669587.0414
MEM 8153.320312 1702669587.1416
MEM 8153.984375 1702669587.2417
MEM 8154.355469 1702669587.3418
MEM 8154.726562 1702669587.4419
MEM 8155.125000 1702669587.5420
MEM 8156.453125 1702669587.6422
MEM 8158.515625 1702669587.7423
MEM 8158.898438 1702669587.8424
MEM 8159.273438 1702669587.9425
MEM 8159.648438 1702669588.0427
MEM 8160.078125 1702669588.1428
MEM 8161.187500 1702669588.2429
MEM 8162.476562 1702669588.3430
MEM 8163.667969 1702669588.4432
MEM 8165.128906 1702669588.5433
MEM 8165.382812 1702669588.6434
MEM 8165.640625 1702669588.7436
MEM 8165.898438 1702669588.8437
MEM 8189.238281 1702669588.9439
MEM 8195.238281 1702669589.0441
MEM 8203.824219 1702669589.1443
MEM 8217.089844 1702669589.2444
MEM 8228.253906 1702669589.3446
MEM 8242.531250 1702669589.4448
MEM 8243.046875 1702669589.5449
MEM 8243.046875 1702669589.6451
MEM 8250.722656 1702669589.7453
MEM 8250.824219 1702669589.8454
MEM 8250.867188 1702669589.9455
MEM 8251.070312 1702669590.0457
MEM 8251.171875 1702669590.1458
MEM 8251.171875 1702669590.2459
MEM 8251.429688 1702669590.3461
MEM 8251.429688 1702669590.4462
MEM 8251.609375 1702669590.5463
MEM 8251.722656 1702669590.6464
MEM 8251.722656 1702669590.7466
MEM 8251.980469 1702669590.8467
MEM 8220.773438 1702669590.9468
MEM 8221.148438 1702669591.0469
MEM 8222.691406 1702669591.1471
MEM 8233.308594 1702669591.2473
MEM 8240.328125 1702669591.3475
MEM 8240.585938 1702669591.4477
MEM 8240.585938 1702669591.5478
MEM 8240.863281 1702669591.6480
MEM 8240.828125 1702669591.7482
MEM 8240.828125 1702669591.8484
MEM 8241.628906 1702669591.9486
MEM 8248.281250 1702669592.0488
MEM 8248.281250 1702669592.1490
MEM 8248.820312 1702669592.2491
MEM 8248.746094 1702669592.3494
MEM 8248.746094 1702669592.4495
MEM 8249.792969 1702669592.5497
MEM 8249.863281 1702669592.6499
MEM 8249.863281 1702669592.7500
MEM 8250.917969 1702669592.8502
MEM 8250.851562 1702669592.9503
MEM 8250.851562 1702669593.0506
MEM 8251.136719 1702669593.1508
MEM 8251.242188 1702669593.2510
MEM 8251.242188 1702669593.3512
MEM 8251.242188 1702669593.4514
MEM 8251.351562 1702669593.5516
MEM 8251.351562 1702669593.6519
MEM 8251.351562 1702669593.7521
MEM 8251.351562 1702669593.8523
MEM 8251.804688 1702669593.9526
MEM 8252.058594 1702669594.0528
MEM 8252.058594 1702669594.1530
MEM 8253.117188 1702669594.2532
MEM 8253.773438 1702669594.3534
MEM 8253.773438 1702669594.4536
MEM 8253.773438 1702669594.5538
MEM 8254.054688 1702669594.6540
MEM 8253.816406 1702669594.7541
MEM 8253.816406 1702669594.8543
MEM 8253.816406 1702669594.9544
MEM 8254.597656 1702669595.0546
MEM 8254.597656 1702669595.1548
MEM 8254.597656 1702669595.2550
MEM 8255.058594 1702669595.3552
MEM 8255.058594 1702669595.4554
MEM 8255.058594 1702669595.5555
MEM 8255.339844 1702669595.6557
MEM 8255.300781 1702669595.7559
MEM 8255.300781 1702669595.8561
MEM 8255.300781 1702669595.9563
MEM 8255.574219 1702669596.0565
MEM 8255.574219 1702669596.1566
MEM 8255.574219 1702669596.2568
MEM 8255.855469 1702669596.3570
MEM 8255.867188 1702669596.4571
MEM 8255.867188 1702669596.5573
MEM 8256.121094 1702669596.6574
MEM 8256.828125 1702669596.7577
MEM 8256.828125 1702669596.8579
MEM 8256.828125 1702669596.9581
MEM 8257.117188 1702669597.0583
MEM 8257.074219 1702669597.1585
MEM 8257.074219 1702669597.2588
MEM 8257.074219 1702669597.3590
MEM 8257.359375 1702669597.4591
MEM 8257.152344 1702669597.5593
MEM 8257.152344 1702669597.6595
MEM 8257.152344 1702669597.7597
MEM 8257.437500 1702669597.8599
MEM 8257.449219 1702669597.9601
MEM 8257.449219 1702669598.0603
MEM 8257.449219 1702669598.1605
MEM 8257.449219 1702669598.2608
MEM 8257.707031 1702669598.3610
MEM 8257.707031 1702669598.4612
MEM 8257.707031 1702669598.5614
MEM 8257.988281 1702669598.6616
MEM 8257.742188 1702669598.7618
MEM 8257.742188 1702669598.8621
MEM 8257.742188 1702669598.9623
